Number Order Height Timestamp Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
1015 263148 254767 1640592184 MmKpvBd8UzofZeddniXYmiT2E5iNEniVYVy 479 1 761723.46989685 12.84966164
1016 263307 254907 1640596602 MmQ32goTbGZ2rcsDLedu14uuHEt2jiZGPam 500 1 762223.46989685 13.41300798
1017 264139 255641 1640618625 MmNHWpf81ESPKnXZqRT89nhDaxZVLMa7ZYE 81 1 762304.46989685 2.17290729
1018 264299 255799 1640623291 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 50 1 762354.46989685 1.34130079
1019 266065 257441 1640674557 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 88 1 762442.46989685 2.36068940
1020 266080 257453 1640674886 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 319 1 762761.46989685 8.55749909
1021 266568 257871 1640687625 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 1000 1 763761.46989685 26.82601596
1022 266614 257915 1640689051 MmaktFeNC9wybbwHo3HN8UkZ7RbkytUgzhU 48 1 763809.46989685 1.28764876
1023 266838 258112 1640694590 MmZv4fpJeoVeRr7S5n34UmZNatLWu1usqem 57 1 763866.46989685 1.52908290
1024 267164 258420 1636937594 MmRR1v8YjcxKzGaHUvwfhY97PVEYnHv8Fok 30 1 763896.46989685 0.80478047
1025 268157 259384 1640732078 MmfBSxK6o4hzTXArtvtfwURvLkcEL2mdEDx 100 1 763996.46989685 2.68260159
1026 268883 259996 1640750161 Mmgysbae5q8DMRC5sWFpR7bX8QuVaYgYqfY 425 1 764421.46989685 11.40105678
1027 269209 260248 1640757918 MmTtM5vfRHFVP5VwVNedxxurnL3wh4f1Aqc 421.35 1 764842.81989685 11.30314182
1028 269757 260680 1640770676 MmN3naE5eGGaveXQxvgWs3mnwDvSegyUeey 2000 1 766842.81989685 53.65203192
1029 269816 260726 1640772155 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 1000 1 767842.81989685 26.82601596
1030 270860 261680 1640800942 MmLephTaokmymR9ug7eH5JohRdNw4uXiie6 1000 1 768842.81989685 26.82601596
1031 272727 263277 1640849251 MmP1Uj7hcLxkSdjamxpsSKmrFQzjHaEid7e 478 1 769320.81989685 12.82283563
1032 272889 263395 1640852361 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 500 1 769820.81989685 13.41300798
1033 273144 263613 1640859244 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 135 1 769955.81989685 3.62151215
1034 273435 263888 1640867299 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 42 1 769997.81989685 1.12669267
1035 275363 265642 1640920301 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 1 1 769998.81989685 0.02682601
1036 275942 266048 1640931922 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 100 1 770098.81989685 2.68260159
1037 276425 266405 1640943067 MmNFV8WgmxHNCTApT2rWYB5bf9YFMPsgQTr 72 1 770170.81989685 1.93147314
1038 277086 267002 1640961457 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 150 1 770320.81989685 4.02390239
1039 277099 267011 1640961750 MmRovVyMfB5diuUNaLNVZYpH98jkpG574ye 150 1 770470.81989685 4.02390239
1040 279242 268799 1641015462 MmMPgZLamrgBh7izim1CmxNRj9trLe4fqMH 90 1 770560.81989685 2.41434143
1041 279436 268956 1641019877 MmN3naE5eGGaveXQxvgWs3mnwDvSegyUeey 1000 1 771560.81989685 26.82601596
