Number Order Height TxHash Address Amount(Meer) TimeWeight TotalLockAmount(Meer) profit(Meer)
2045 493041 449442 edc3182494b9fd3dd2492f8c9a6d1a41a46aa74467b63fb70026a83a36a6fd1e MmPzGAaXC2dHHLGmqyEPuEnzUx1xiLg29GF 1030.00000000 5 1606902.99139684 136.62343994
2046 493105 449489 389e3a51852b5eead0d90f4532516dbd0397876ebb44cbde1e75a4641441c03f MmhQ7FaAJVyZYDFpqg4trURG7NLrw5XenbT 6600.00000000 5 1613502.99139684 875.45116859
2047 493242 449598 9d1d5a63211da4531f5d9825dfd7eef121081b16cad837a0e1f4a40420fdebd7 Mma84KVNJ1GH79uswDCyc5rUijzbrErD15q 600.00000000 5 1614102.99139684 79.58646987
2048 493298 449642 91e00ac7d2c6113a6e0366cea3b03b3482c2ba76ceb6c8653cbac80408ef5c6d MmVsEjzaA5UawT8fJwQcrNP6Ge4udbbn4B6 500.20000000 5 1614603.19139684 66.34858704
2049 493531 449825 e14305d8192e1c319ad0f37e94cedaf70bb89caf886d8e45ce7a58070bb77f8d MmheZL6SN8RhzTtLdN4bhK7GXCZCbNmvVyY 2000.00000000 5 1616603.19139684 265.28823290
2050 493557 449845 b3024fcc1933e517153bd2377eaf4b1ad64a6aa31cc399b729b316c461d478a7 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 110.00000000 5 1616713.19139684 14.59085280
2051 493697 449949 184f0864d37758874b3b3ed6ca25c9735e5c6c0f1fa3c651d4bfb269dece6733 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 3900.00000000 5 1620613.19139684 517.31205416
2052 493730 449975 7335be3dec51ab9628da31cadc2072ac47bad155abfa2a1e3f482fe3c3b66e03 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 1400.00000000 5 1622013.19139684 185.70176303
2053 493799 450023 55b0260afcd9aa15e882eb2eec6119e590ebf99e8757b73e116ce6367a5959a3 MmirLJXnA5nA8Eih6nQntcm88xCgWDux78w 1100.00000000 5 1623113.19139684 145.90852809
2054 493819 450041 6aae229da52437b8dd1a15f6d046c51e4ef9b7a4c6a640181bfe294ef2167315 MmRdV7ikUvP2hJQicvaG5jFgFMDv2PbCVer 1000.00000000 5 1624113.19139684 132.64411645
2055 493878 450086 78672a3b1b7f3fb0a190cfcce73645fc8aaa95c28024229c58828bc4928b694f Mma6BZfQqe63WhEQ8gUGmPCNMxBQyB5PSUM 330.00000000 5 1624443.19139684 43.77255842
2056 494027 450204 a6e3c04b0cbfc5068c944c940fe09e89c9ea2a1802ef9f864cc7d7583e5e77ea MmaMsH9WZzGvfhw4dVhsdL7haDS8ANUqzNw 500.00000000 5 1624943.19139684 66.32205822
2057 494069 450230 525f61ab1a76973cbf166f4c6fc9244ad966655969b0fe6d612d073d5cebb8c9 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 31.00000000 5 1624974.19139684 4.11196761
2058 494085 450241 c97421797d2494871e580d95f94466bb61b57c72f373e0cf1a37928831d263d0 MmUfVMCCevLnXpjn8bydxcVjeH45tQN9AQa 4300.00000000 5 1629274.19139684 570.36970074
2059 494117 450266 c89eaacdb6eac58e316b01f119aa07f6df12e5b083b13b1351c5d619c9ed1b72 Mmins928YwufXNaBLVxagBbydyZWru41FPD 1000.00000000 5 1630274.19139684 132.64411645
2060 494125 450271 8fee09f9765a4fdd528fa2458f65b432e5ed6d60bf106469a12a353198b6034d MmN3naE5eGGaveXQxvgWs3mnwDvSegyUeey 1000.00000000 5 1631274.19139684 132.64411645
2061 494126 450272 e3d01f6eb59de47b62bd5affb5e77dff13ddfd028557fdae16fc0d7dd0a3eb3c Mmins928YwufXNaBLVxagBbydyZWru41FPD 1000.00000000 5 1632274.19139684 132.64411645
2062 494232 450360 c7d81bafc689a04ba87152bd61416ff983fc6e79bd7b24ba2dce2721b5c66649 MmdR4wFRXWCRbfAkTaNjk1vYSVLHwmSdhX5 60.00000000 5 1632334.19139684 7.95864698
2063 494349 450446 7aac3a2d96b229b1fccb54f809d375babeef1a37395270262f8cf656af30ebb0 Mmbet8UhP7YSEnz2qUqFJEzxVx2avaPPSdH 3000.00000000 5 1635334.19139684 397.93234936
2064 495993 451721 032ebf57d1def3bae135dfe762361f4e9e6ce24d61d6a3ed033c5b9a46b6c99a MmSeQzm7byCBQUGPHRfQXwk89B5gq7URoLT 2000.00000000 5 1637334.19139684 265.28823290
2065 496092 451798 a753fe333de20fe2b0e5337e8b39da212c246679e51d55086ff902083a3e3b26 MmiAZpXeVFKjnYMd9EUoah5vbrrCgSF4WZ5 500.00000000 5 1637834.19139684 66.32205822
2066 496172 451857 d41a436e126bf0d9c2776a225a0e69eb16bb14032ac067560153262d883a839b MmQ33V3wkW6RqZgF6VVLqQK7pMLtRvUsz6b 700.00000000 5 1638534.19139684 92.85088151
2067 496253 451917 9f4c2136a55b6f1e35dde3941694459b670e76c30984b6b7f60d83791cf829d2 MmXht9tYkenMUdhc875mmtCU3EMPRc6L69f 195.10000000 5 1638729.29139684 25.87886712
2068 496315 451960 7d9b8cde370ca245f0ecd19f8eeb290b245ca9553fe4aaf39681562c58de8874 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 267.00000000 5 1638996.29139684 35.41597909
2069 496326 451970 d6df31f6e5a6173ffd98af9a5c87ecd35f455200f6f95247390ee8abf12f8eb3 MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 30.00000000 5 1639026.29139684 3.97932349
2070 496366 452001 c1fbd8fe2f3926dcca577acd3dc5d4c82d15f40c14406d9c793d601efeff824b MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 172.00000000 5 1639198.29139684 22.81478802
2071 496392 452021 426182dac0d9f8602543a08bea3a823fb2e76116342df52d37db0782a746b3f7 Mmer4N2srL3ywEG72RDG9JCwKaFmjayw6pr 350.00000000 5 1639548.29139684 46.42544075
2072 496510 452116 91981a8da3500ef98952bef6e84a9e336dbda24d5736e4a1d3ef65124a3016bc MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 30.00000000 5 1639578.29139684 3.97932349
2073 496555 452145 6af9f8e08b654da1e53b8c81833dc42a26ee97a5ea33b72c84c03a61f88da792 MmRmHSULFn7tCmgAXhqmVyzthVQJJWiYbbV 1000.00000000 5 1640578.29139684 132.64411645
2074 496576 452163 d4a03608ae1047e7ac732f712ed5b92f2f6a8ce87c8777c303d4fd27e69b532e MmNCXReEaFeMsFdBtrEqKqB1ryk5QLG7kMv 1000.00000000 5 1641578.29139684 132.64411645
2075 496611 452189 4ec04dd435fba92f64d71e75cb7b1db71b56683543f5fb87d736b77146ff975d MmUkWYis5XQhkKWhZ4uQPF9B8z5aY3vEAyw 2000.00000000 5 1643578.29139684 265.28823290
2076 496755 452299 45498dc87c499de2246cd35614daf4be26d42c33c81b82e6f7383d697f363d77 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 90.00000000 5 1643668.29139684 11.93797048
2077 496903 452409 8db78d2c43a925c57824da76bdda2b74d6545ee9ff7d8c227c225a12b9aa35e8 MmUrXcCprFumxW3J6E6bRL25DbAtQkLBoXp 220.00000000 5 1643888.29139684 29.18170561
2078 496952 452449 5e340b0a3a8be10677dd8c63b72487850d086fcd871412d25f4f2989e2f5816c MmSSSw11NmiAzMqvCC5TdqhXzmV4sk9azaY 1000.00000000 5 1644888.29139684 132.64411645
2079 497205 452631 e0aef0b6e77f22e11b6098eed705c7d097dd7454c153a409fb605a6c089e88b5 Mmg5KaPmsKHzwG18pG8rHwNvbbaYJM9BdEh 3000.00000000 5 1647888.29139684 397.93234936
2080 497306 452708 37f2566b8d1c57de0afaa677104a20e3544f6009ad2cc178952cebdd2a9801cf MmKxbzjqUWCN7r14sqLwmVGxbTGcyYaQyqj 24568.00000000 5 1672456.29139684 3258.80065302
2081 497338 452732 942e8d8a957137d24958de9443958fd336a6b57cbc19d4767b07d47ea4be294b MmUFckCtS2zjANB3aA1sEJkzjqvyBrxdSjm 2500.00000000 5 1674956.29139684 331.61029113
2082 497540 452881 2e6f5c8f77a4ce088948e9ca0c0f96dc0a20c26cd8c13d2ddfef795f84f508ea MmeN9r23sRyEYE11KHe3gDEUmr52y6L6puk 20000.00000000 5 1694956.29139684 2652.88232906
2083 497812 453087 3bfc8f1e351bd6597ef98c03b048f8eec984e5a363168a1e7b525cd062e073ed MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 5 1695006.29139684 6.63220582
2084 497905 453158 7d187dd05b1e6335724d81d035d4a0a6e0ed9a02fe976fac4a8ddf9033f90649 MmTj8G6QyrAJhunACnLJAz1XQahwLYHyuvN 535.00000000 5 1695541.29139684 70.96460230
2085 498080 453294 7bd512628a2c675528e4c5b4e49b3bd031dfc1e7dab5cf18d56e190ac8e3a3ab MmcKng33C4tqhrN7XtgtLo6NLYEAEfKd3jv 500.00000000 5 1696041.29139684 66.32205822
2086 500046 454775 43049f38d509f71c54febd9e45b426dba5c554e009776f20953d58ed7fbeeffe MmWC4uZxcLr7MnMyzWG97PCXKBhdgBch1Kt 34148.00000000 5 1730189.29139684 4529.53128864
2087 500212 454901 5f7b845981eef21159c4f7aea9c31cb44cb6e60c7a3f59346b7bcf7c47347b92 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 260.00000000 5 1730449.29139684 34.48747027
2088 500270 454935 7d641da9cdea580116d7adc50d1b9f873ebccaf5fc92757fbfe6bd9751255b21 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 159.00000000 5 1730608.29139684 21.09041451
2089 500277 454938 9b16270571072fd40d27cd4d95a37017db236dee63a9f4df873457c9fe4af2df MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 111.00000000 5 1730719.29139684 14.72349692
2090 500986 455480 f4ec28aa93be7e62c4ceefa538455a24d9d09ddd5570316c8da166a49ec2ffad MmaSqCucfrpvRkqkBc53JSLXLipEjWMC51g 500.00000000 5 1731219.29139684 66.32205822
2091 500989 455483 f4a2385c86faa88650a966fe265e820389a4c4f7fb97313bdbe18db5977ea3fe MmcHdgeXSqmaPaJCpM6QpVdPqKQeMVRVWkB 222.00000000 5 1731441.29139684 29.44699385
2092 501018 455504 5a1af2243acad0dcce1152842c34b06d6ca166bd9244f18c6055e8fbe0a234ef MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 60.00000000 5 1731501.29139684 7.95864698
2093 501347 455754 4995b61062a29066868935a5f470e3a45225223415e0b37057b17ad55c7583d9 MmiWBhX1pCh2a8GBvWzSW7tc5uQ3x2mU2Up 200.00000000 5 1731701.29139684 26.52882329
2094 501600 455929 c65cc85a6cd57f2e941ad5294d9f2b8863a196143d60c997597d9907b65515bf MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 5 1731901.29139684 26.52882329
2095 501686 455997 5935e23436436d4138e40c7757901a4cdb051bca07b63b77a4b811245635acba MmaPTStuTWsaXCUhRdDnFWkUunucBiSRxPT 73.00000000 5 1731974.29139684 9.68302050
2096 501809 456090 2a8e75fedab21fb4f26598254227ca51f3501b4a9d3202169f9810e03c74825f MmP1Uj7hcLxkSdjamxpsSKmrFQzjHaEid7e 943.00000000 5 1732917.29139684 125.08340181
2097 502465 456589 418ee1ed54d79e028949af3b922229c896f50b73b136f5a4e3b949317276ddae MmT9wChLYSjadTkGpXpqVCXrdUk5bdh3MEm 500.00000000 5 1733417.29139684 66.32205822
2098 503910 457660 da75c01f0d8903d55f92fc54de6e255f8baf0e0ccada61b7655ab01ea22f1fd8 MmTiSuYqgn53iTQjU2iMSVEhfq5JFie74ge 1800.00000000 5 1735217.29139684 238.75940961
2099 503974 457707 cb5b8f128468ba63f3415aa3f675be56a24dfbdd62305838c11a38d4aef9f4da MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 346.00000000 5 1735563.29139684 45.89486429
2100 504090 457801 92bbe7c90a7e906a9b15b065759160e0409cc85a3d6243497b104af621985ed5 MmaPTStuTWsaXCUhRdDnFWkUunucBiSRxPT 40.00000000 5 1735603.29139684 5.30576465
2101 504220 457900 adcd62ac57c750a93aafb60a7592dd8e1d24c7dc193329a3dfdeea09b5abaa6f MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 135.00000000 5 1735738.29139684 17.90695572
2102 504285 457948 3a945e934482e33fd3f9342342322c9f80e3370eeaea9afe445c2bfb2c45f5b0 MmZTdGsmATi9HdkKr4TJjA81vyFM19S2AYe 5000.00000000 5 1740738.29139684 663.22058226
2103 504307 457965 488fccc63e46cd4b462c6e45267d2f778254ca7cab5575d0dc40c0ec2e38a8ec MmfJNMM53dsoKBwJvgCQGpmnB3vmXDCSY2G 1000.00000000 5 1741738.29139684 132.64411645
2104 504393 458035 e4acd8260fbb773dbbbab554898a0cee166404f99ca4101608389681f38c260d MmZWtGhSPHdepauSATGPGDJ1eLvaeWSZAiG 1000.00000000 5 1742738.29139684 132.64411645
2105 504455 458074 f77f6fed0df511be2fe189cad12937286d8e091622b15c15d30927f02cef6cb9 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 34.00000000 5 1742772.29139684 4.50989995
2106 504474 458088 aeb32e8efab5cd9c934bb73e0fc008f847e677c88232f0d10b5bcc6db97c6bc0 MmNFV8WgmxHNCTApT2rWYB5bf9YFMPsgQTr 643.00000000 5 1743415.29139684 85.29016687
2107 504510 458118 65ae64d5e0ee3acfbc20bed98bb6b2fdeae1976d1edf933ca1ac32f883b5c572 MmZK62ew7q6LXs8bdrtspTd9z2Dw4mhTs81 300.00000000 5 1743715.29139684 39.79323493
2108 504585 458178 435b9def83509658a6a1dbe43504e125733f73da02d824ee03c462c90ea3bdee MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 132.00000000 5 1743847.29139684 17.50902337
2109 504605 458193 fc1564c971ccbe1ec5cc1c64c88c78299d3599ff25f996a022dd893648bed86e MmQGqgZ3QxgWaCr2dADWXB5JZsxxzsr65eT 380.00000000 5 1744227.29139684 50.40476425
2110 504682 458253 a146a2c7327bb2d7c68605d94e39a1f283cbdaddf1d0fe0188cdc72466dc1a15 MmfSJEAoDbjFzvSZoVVEuCtTCiuxm6QBCeR 4000.00000000 5 1748227.29139684 530.57646581
2111 504701 458269 aefb4b9bc89c858477df4bf9ad54518375a181494ce57ce4ece0f1ac0779efcd MmirLJXnA5nA8Eih6nQntcm88xCgWDux78w 900.00000000 5 1749127.29139684 119.37970480
2112 504787 458341 ac498bbeaa202fda469824e74caeab4c4677a2939c5fc57c33438f2908be8e19 MmcnmbvX441EdLhxD9SjMnXvhrfJJt1Bx4L 280.00000000 5 1749407.29139684 37.14035260
2113 504804 458355 1bdb2dbb1a12db67d1bacc61a63f811c3f2ff6769a0dd3294dd6c8ce9bc83dfb MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 5000.00000000 5 1754407.29139684 663.22058226
2114 504898 458426 54ce68e4e93b5d37bd0cddd4902cb8ead76d07c192c0644ea0c46341dc3db0cb MmeV7qxaZ7bUE7mX4i1ZoraXXTKn3uRZJ22 487.00000000 5 1754894.29139684 64.59768471
2115 504960 458476 26248f50be5b8be44b36c56a805b99131acc590f6f58eda50e4efb8dba1f21c6 MmaSqCucfrpvRkqkBc53JSLXLipEjWMC51g 70.00000000 5 1754964.29139684 9.28508815
2116 505164 458624 1c1745dc708a599787c1ea32e60407a5a1e035743e94c2b359abda64007874a0 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 5 1755014.29139684 6.63220582
2117 505392 458783 14f91e4d710c5a461b983a1ef25c330782a328c4fe1a6f0ddcecf0a1027d91f1 MmYi8hbQgRuETCeiAbjrCK5KP93bEPEMf6g 84.00000000 5 1755098.29139684 11.14210578
2118 505463 458840 f3e32ed4ef81999e39a9733f8a8ca8e8e7ae832c1f1bbed7959de908b53dc137 MmYfc3JmygGmzje3RroCcxSxEDHZZF3pjwM 819.00000000 5 1755917.29139684 108.63553137
2119 505650 458991 e6b2ecbe16742f867ca2e7b6e4c578fa5a24ea14f8f671640d32649287c21469 MmSmuexLnCnnDmCWX32dH5VTzB8dEzXTSjR 2000.00000000 5 1757917.29139684 265.28823290
2120 505715 459043 05e56cc50ba019885be747ee6b7d8907dbc4e37b896f6be408dd147e5e4e91e0 MmMk4CA1CjqP3BejHRfx8H1XUQKTu8Gt293 1144.00000000 5 1759061.29139684 151.74486922
2121 506057 459314 1041f77167db78d65f60b5ee8be1f11c2c46b28c33134f02c2d4610eab2697e0 MmPbQSu9Vp8obsGhyERBMYFqq8WGzugo4so 983.85000000 5 1760045.14139684 130.50191397
2122 506231 459439 04da69501b722d0457993cd77f5a9e14e6bc81b154cd4c1fc39ff54571d7494b MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 5 1760245.14139684 26.52882329
2123 506669 459766 6b15a220808ad3e961db7fe611fc454b5fc3815456a97d24974d1d70f0a1cbcb MmSXTLNDuyNULDhhzb3JoxgJMjDtGSfGjER 500.00000000 5 1760745.14139684 66.32205822
2124 507190 460163 aed1d8371078ff73999c8060947fabf281ae6957ec4e3f735c4f750052ad3efc MmhTJ8XmAC33m2wCa1wgQg7BT4SBsBxPyFM 6027.49403950 5 1766772.63543634 799.51162129
2125 507295 460240 fc57780f00e430f77f55e851d3cc8bf6c934f33d23091d65fff880d4a0fc8552 Mma6BZfQqe63WhEQ8gUGmPCNMxBQyB5PSUM 325.00000000 5 1767097.63543634 43.10933784
2126 507534 460458 4474db21388cff232445c50a384f297cc30f5e5e673bd49f9676cee3b3a5a56d Mma4U6gsAyEPbboGvoy7YejAUxWsoFvEdy1 75.00000000 5 1767172.63543634 9.94830873
2127 507673 460564 e0ea41b4e0b5f3cb7e1b01d661d2528aa7470725eb8b93d8db70a047c9ec11e4 MmNSmWkZHzoXTnPgKFe5qvRZjuCS6aXkPaY 40.00000000 5 1767212.63543634 5.30576465
2128 507687 460575 c8bb384daf991cf9d2aa864b6c7a0a22a492c6407be622d94dba4a10d45c672e MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 385.00000000 5 1767597.63543634 51.06798483
2129 507708 460593 4202e9dd9704de35087d03c3640de08c6813d273a551dc49788eec1efe9a6e97 MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 134.00000000 5 1767731.63543634 17.77431160
2130 507738 460610 1b443e4a17211ddd41c67a708754bf5395986b213dad9cbb5197025a3fa51c2d MmTPK6dF4rTF74M1XRR82aqNxjN6mNroev8 73.00000000 5 1767804.63543634 9.68302050
2131 507810 460669 9f5b45b23544274224b36c3c27ae62cec07b5d6f51bfd73a24bac363c9f62236 MmWSXnMoxiZuma4D7TYpQZ6uLFYpiXa8c8X 40.00000000 5 1767844.63543634 5.30576465
2132 508080 460927 3a6fbdb553e3c9e22ae932f1c0ce08ec362573b15447a99a119972f42a556d8c MmRE1R5jU7u6vFb8CwULBDVrZwM8Mrt3X8T 678.00000000 5 1768522.63543634 89.93271095
2133 508346 461156 7d8abafdef57464437c8d3316d039c99e7c3444b6058224f6c898debb1daebe6 MmNpvxoY7vRPAs8WFeYzyqBJdfYTXs8phpN 47.00000000 5 1768569.63543634 6.23427347
2134 508449 461244 41f7a1eac4b36bb37c9dcf6d87fa44b996350f997803511ec77117b847ec7b78 MmhBbQniXFgB12aCap9hu2q1UHaJFQFuNtP 500.00000000 5 1769069.63543634 66.32205822
2135 508526 461306 5a88b351f6fb537e796f47972ae95d5a1e0d0229546ae6eb1d5a489e1c9c6f0c MmVne7YSoFQbZ6qjUJWuDxPi93k6UoA5Zy4 1144.00000000 5 1770213.63543634 151.74486922
2136 508549 461328 f05b5890e3af6b72f81de12794a505fc3386f05d69a2cdcbf3940bda9c11cb95 MmVhPmodhV1q2HjLXWoZ7d9mYLUC2TnYe72 568.50000000 5 1770782.13543634 75.40818020
2137 508654 461427 5592b82b237422a5aa9340f3800a084d0ac90094e1590c9dcea28253a643de53 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 95.00000000 5 1770877.13543634 12.60119106
2138 508679 461445 d5f696b326b780daf5b60186720b15f99a503dad63bc1090fe257933b554cb35 MmNMy1AAAjceXTZMp4KTBhk8upSgfkcerXT 282.00000000 5 1771159.13543634 37.40564083
2139 508745 461507 6b4c16694eed943500d71f4cb06583c11933941e92ea735a4951928065c8ad20 MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 1010.00000000 5 1772169.13543634 133.97055761
2140 508775 461528 fb260c42e69e010a3d4d67067c271368b99b833aec5c8c63946d6b09ed06733c MmfAeX87MJHx137oTzGgKBLnBKuHfjYyR5q 909.00000000 5 1773078.13543634 120.57350185
2141 508933 461677 0e112adfdae26f2da291ac97a7f38521f5fef9aa4e21fe39a8acc5cd0ad351a6 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 1000.00000000 5 1774078.13543634 132.64411645
2142 508949 461691 0ff0be8c1bdb2737cfbfb0ec630e54b4f5e61861275bcce524cd83d81b66ac0f MmPZjMXJTrXrDXoBQgYdJVGna1AHCWQFGQu 1000.00000000 5 1775078.13543634 132.64411645
2143 509883 462607 dabeceec7d7931e572d0870e745b347b4bf4dbde5c333831340c31b9aba8482d MmbP5sZDPaFfgVmYJzMQK1tVNkXha7B4HHe 500.00000000 5 1775578.13543634 66.32205822
2144 510086 462805 6980b07208c53fba12304e342dafb29dca2acea9652c3e05add8e8cf56fdd777 MmLFk5b39dDpPjw7B6Pj9D5RDwAa8Lbz9Px 452.00000000 5 1776030.13543634 59.95514063
2145 510568 463277 b0ed2795e2f2b4d7af344fe9074f0f53a763326c33644cb69d054c8b5132a7b2 Mma1eYB14DLhGBohkq7u9CJY7UYHVEWaN4G 5000.00000000 5 1781030.13543634 663.22058226
2146 510689 463377 3a7bada9f0f3246de5614d225ceb7820b5e98444562abfdefa7332d131303b87 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 200.00000000 5 1781230.13543634 26.52882329
2147 510721 463403 2593d1fa91cfc32b23c4b829880a2d82f16c111752ada743f53c7d1c401a0404 MmLFk5b39dDpPjw7B6Pj9D5RDwAa8Lbz9Px 120.00000000 5 1781350.13543634 15.91729397
2148 510733 463415 3fde9f7826ec67437d9309c36522c5b6c5bdb5e6e17a015ef5e952e7c1755e8f MmRADFuFtL9oGty49b4GopUqri18az7KJ1k 1000.00000000 5 1782350.13543634 132.64411645
2149 510811 463477 ccac4d668b54b176911bd510d3dcd900ce1d107d28c928c9b01a40ca421bb89a MmbQssY1M8xcgJRdXM5pB8CJXJhGLCJh7fk 136.00000000 5 1782486.13543634 18.03959983
2150 510958 463597 f71fe02f5ccc9c62ad555e0bde493582014f4e1be5148e38e8fccad11472f292 MmMZwEbZJ563mZdsgAQmJfpuWwhnmhzTyWs 480.00000000 5 1782966.13543634 63.66917589
2151 510975 463613 0633fa40a5d2fcf6a424b1c7c0ac0f753ca3d2b0d5219bbcd63b4615eb8acfc7 MmSAMsEVacrFV5WP6bcrADU3HxYBnB4ry4j 200.00000000 5 1783166.13543634 26.52882329
2152 510999 463631 4116a95d9539bc4950c7cb19746dfe97ca0d6a34b3401cce6d0fcd473c790d8b MmdFcbshtg8PUqPTM2hMX1pzsxjq3CRVakf 10.00000000 5 1783176.13543634 1.32644116
2153 511104 463719 9d63f1eab5f4f0f64bc5ed2ab352c126ba47ddf89039dbd910772d6b529f7f90 MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 361.00000000 5 1783537.13543634 47.88452603
2154 511143 463758 0b47f3934467f301878daca24a81a1ebf55e8b51ffb632b6f0ab2e848f5b6558 MmUBUGY3JvWhv9v8McPdUkAKWQkhkcA94n5 41.00000000 5 1783578.13543634 5.43840877
2155 511160 463772 6bd616159cd62cc98c5b0fbbe81e1cdc8d5f91d343bbde89beecf52ad4a16327 MmhWjdm7RkUGtUXk8CEkH3KxaDwJs9WWpv8 111.00000000 5 1783689.13543634 14.72349692
2156 511160 463772 9ff851021a70f933541b0ee7312c17e3f68db48593c57cc8861fb13d746778b4 MmSZ8gNwhGK9aBdQf63ByekBeQvtJFBaNZf 500.00000000 5 1784189.13543634 66.32205822
2157 511173 463781 31e54d63b73fb20827d21cea07ba59fc984918eafbc72898f6a0c5b542aa4e0c MmZ8SCnbxD48wNoV5b26ZoZ9dmhfucSr1rL 251.00000000 5 1784440.13543634 33.29367322
2158 511341 463943 5e92bf5ba3ad91bc071fbfa872505e73854f22f0cde24ceac04393be62ff40f5 MmNpvxoY7vRPAs8WFeYzyqBJdfYTXs8phpN 44.00000000 5 1784484.13543634 5.83634112
2159 511349 463950 04881a09b35a9632b7097df6742ba684e34868cca65905ffda9c5f6c07703982 MmNpvxoY7vRPAs8WFeYzyqBJdfYTXs8phpN 43.00000000 5 1784527.13543634 5.70369700
2160 511454 464041 240196fc927c3b40cf99b7ea3a0439cdca453e3766f8a90954f03e4e7e1eafe3 MmQPCVJDK8YM25hPd6p6M25TixdgDV1nsiA 503.00000000 5 1785030.13543634 66.71999057
2161 511537 464120 e3cd236a3f278be545b80b7b53475a80a94af056679de0a608360d1baccf64f8 MmXbB5UaRtGZXUkd54jXcz9J2BaNTF9VXQq 100.00000000 5 1785130.13543634 13.26441164
2162 511564 464146 ff1d4894b6cd42abeccf6bcf786c2c26fe29d2d4c2e7233c675cda8d372b11c7 MmXHbwV4PVRhnfPYA2Zqa4af7MJsZH3HuuK 50.00000000 5 1785180.13543634 6.63220582
2163 511797 464359 608df9226797f158d423d98001b9b45f6c25f64cef8379e795f47434ed442c91 MmWgKrQS1gWPempAVfqBZpUwxCkPF4jsEps 83.00000000 5 1785263.13543634 11.00946166
2164 512030 464580 af0c8ba36c0fd95276ef7b5a75ff9317b481354a7560cc477c0eb75773f51e00 Mmd6TXvV5HYrJuw2C7drbGHCjtaDtxLFcnL 304.00000000 5 1785567.13543634 40.32381140
2165 512187 464730 b54e285c28b0ae54e7ee8b511c6dda48e5f0942bfc5bcd7d1920a9bd58d39329 MmXZG2cwZDTN5xVF3XV9enUBe7eRB2K2cmC 400.00000000 5 1785967.13543634 53.05764658
2166 512348 464884 0f170d466866246dde2ecb01a216c5c35e1f0b05ba1e16db43a4439ff04a60d8 MmNFV8WgmxHNCTApT2rWYB5bf9YFMPsgQTr 366.00000000 5 1786333.13543634 48.54774662
2167 512636 465149 f640f914038d5625a1f76344a9b0c4b26b0eabe642c1d5ccf4f6707855ec2a80 MmMZFPMZ3KYMzj6EXQjckQvKqz3SC6t4vDF 5000.00000000 5 1791333.13543634 663.22058226
2168 513576 466083 dbcb1fe692e8398f6ed199c143ab6e4aa8551cc42e6e0ddd7232ab4ca144b809 MmYcg229AEtNdHB5BVpvvowkH6E4T2Cpmdh 100.00000000 5 1791433.13543634 13.26441164
2169 513640 466141 fe3add482d22f554224236d7b014464fca7accaeaf04142af496cdfb71406b34 MmfjeaNYhXw41HSCWM4MukFKhfYYhsUe86S 1000.00000000 5 1792433.13543634 132.64411645
2170 513742 466228 1e64d87fbdb21222e37d55c2a9a1d16245d610ed6e03d4a869d2e7c908673a23 MmSAMsEVacrFV5WP6bcrADU3HxYBnB4ry4j 328.00000000 5 1792761.13543634 43.50727019
2171 513852 466323 2268b3e42f192f75548dce881723c9a8190f1e46ead9c2d74bd7fa3ed7f1210b MmSif49K5LkJnvkaLLDVBvFYFViFnEi4iSK 367.00000000 5 1793128.13543634 48.68039073
2172 514010 466453 ceb470c396a6df0686255f9dd459fae3eaef0f798e18eb72b704c7fff65d0141 MmdQV9FXLy1xQGJ6aLFgLPLUNceJ94L2p81 2000.00000000 5 1795128.13543634 265.28823290
